ID,response_text
example_498,Yes_comma_ I am so glad it didn't end up being worse for me.  I'm just sorry that some of my friends had to deal with the flooding in their areas!
example_499,Did everything turn out okay?
example_500,Nope but I did build a deck last year and it was a ton of work.
example_501,Oh no_comma_ I'm so sorry. She must have been really close to you.
example_502,I would have been furious!!
example_503,Ohh wow! Sounds tough!
example_504,Not yet but i hope so soon
example_505,I love that! They make such beautiful things there.
example_506,Yikes!  That is terrible!  Are you okay?
example_507,That's good
example_508,It's always good to talk things through with your family members and figure out why they might be behaving in such a way. If you're not getting any attention then that can cause jealousy.
example_509,I am glad to hear you got the raise. I know how it feels when there is no recognition for hard work.
example_510,Thats good! You are more mature than most people so you can see things clearly in life and how they affect you.
example_511,That's pretty tempting!
example_512,That's so sweet of her! It's always nice when family comes together for each other.
example_513,No puns here! But I'm glad that you guys made it through just fine. That can be a really scary experience.
example_514,I agree. It's a place where you can forget about everything else for a moment.
example_515,That's awesome that you are doing this for her!  I bet you guys will have a great time!
example_516,Well_comma_ hindsight is always better than foresight right?
example_517,I hope you feel better soon!
example_518,Oh no! i hope you are feeling better now.
example_519,If you are going to keep it you could try getting a job so you can pay it off slowly!
example_520,I don't know if I should trust you with that information lol
example_521,I bet you all had a great time.
example_522,That is very interesting. Did you report him?
example_523,I'm happy for you. You guys will get there.
example_524,thats a good friendship indeed
example_525,Well glad you made it through safely!
example_526,I'm sorry to hear that_comma_ but I hope you find the strength in your spirit to keep going!
example_527,Just remember that it will pass_comma_ and try to focus on being happy for now.
example_528,That is disgusting!   You must have felt gross!
example_529,It happens!  I'm sure there's still a chance for you two to get back together in the future.  You seem like a great couple
example_530,Yes that sounds like the best option.
example_531,I'm hoping so too. I was 4 weeks pregnant and in my third trimester when it happened..i am going through this journey as a single parent with no one to support me..but I have a lot of people praying for us...it's hard to hear but you can get help..don't lose hope_comma_ there are good people out there
example_532,That sounds like a good plan!  Sounds relaxing!
example_533,Yes_comma_ practice will definitely help. But don't worry_comma_ you'll get better with time!
example_534,It's interesting to think about it from their perspective.
example_535,I can understand that. I'd be happy to have some fun while working.
example_536,That is so nice. I wish something like that happened to me.
example_537,That sounds so reckless. I'm glad you are okay though.
example_538,You're better off just avoiding the guy next time.
example_539,Yes_comma_ I am nervous about doing so_comma_ but will definitely try soon!
example_540,Oh man! That's awesome! You'll be able to buy so many things with that! Good thing is you can use it to pay off some debt too!
example_541,Well you should give yourself a raise...
example_542,Haha that is so true!
example_543,That's nice_comma_ he'll forgive you when he tastes the deliciousness.
example_544,How much late?
example_545,Oh so cool!  That is really important.  Did you have a lot of fun doing that?
example_546,I totally get it! You'll be just fine! Just keep yourself occupied and distract yourself from the loneliness!
