id,model_response
370,"Oh no, that sounds really gross and stressful. But you're safe now_comma_ the fact that nothing happened to you is what matters most. Have you considered reporting this incident to the police?"
371,"It's frustrating and scary when your property is vandalized, especially if you think it was intentional.I'm so sorry this happened to you - what kind of impact is it having on your day?"
372,"It can be tough waiting around, though. Hang in there, and remember that it's okay to take time to find the right fit."
373,That's so hurtful! It sounds like a really tough experience for you. Would you like to talk about how it made you feel?
374,"I can imagine how annoying that must be, especially when she's trying to show affection. It's like her little way of snuggling is just not landing well with you right now"
375,"Somalia can be quite a unique experience. Are you feeling nervous about traveling there for work, despite the excitement of the trip?"
376,Irritable bowel syndrome can be unpredictable and embarrassing. Feeling ashamed about not disclosing to your friend is understandable. Would you like to talk more about how you're handling this situation?
378,It can be really draining when you feel like you're not a priority in conversations. Would you consider talking to your coworker about it?
379,"It can be frustrating when expectations aren't met. You'll get your package soon, and you can try to focus on the positive surprise of seeing a friend at the door."
380,"It takes courage to acknowledge our mistakes, and it's amazing that you're already feeling a bit better. Would you like to talk more about how you're handling the embarrassment?"
381,"That's so lovely, it sounds like reconnecting with an old friend felt like no time had passed at all."
